,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+
264,0,1,70960,93923.54494,0,4.73428596,70960,0,1,0,0,0,0,1,0,1,0,0,1,0
265,16,0,22024,22795.8785,2,2.6733811,22024,0,0,0,1,0,0,1,0,1,0,0,0,1
266,1,0,20674,24184.53154,1,44.66878864,20674,0,0,1,0,0,0,0,0,1,0,1,0,0
267,18,1,140575,135477.7322,1,29.51443,140575,0,0,0,1,0,0,1,0,1,0,0,0,1
268,14,0,62292,75546.43299,3,11.14242977,62292,0,1,0,0,0,0,1,0,1,0,0,1,0
269,7,1,13007,0.0,2,11.31433425,13007,0,0,0,0,1,0,1,0,1,0,0,0,0
270,0,0,23650,50823.76201,1,7.132883811,23650,0,0,1,0,0,0,0,0,0,0,1,0,0
271,17,1,16468,100756.164,1,2.5186748,16468,0,1,0,0,0,0,1,0,1,0,0,0,1
272,0,0,18555,6342.753987,0,1.4412815,18555,0,1,0,0,0,0,1,1,0,1,0,0,0
273,12,1,314448,294390.8033,1,41.222219,314448,0,1,0,0,0,0,1,1,0,0,0,1,0
274,0,0,71415,32538.94473,0,4.993798271,71415,0,0,1,0,0,0,0,0,0,1,0,0,0
275,13,1,129845,146072.8775,0,7.575793965,129845,0,0,0,0,1,0,1,1,0,1,0,0,0
276,0,0,52278,98982.46942,1,32.2563772,52278,0,1,0,0,0,0,0,0,1,1,0,0,0
277,12,0,35532,83085.23425,1,4.716494946,35532,0,0,1,0,0,0,1,1,0,0,1,0,0
278,7,1,29686,0.0,0,9.563791777,29686,0,0,1,0,0,0,1,0,1,0,0,0,0
279,1,1,170396,229562.8315,2,36.721747,170396,0,0,0,0,0,1,1,0,1,1,0,0,0
280,9,1,6887,11654.72212,1,19.79267519,6887,0,0,0,1,0,0,0,0,1,0,0,1,0
281,0,0,160352,210568.2976,2,25.2387356,160352,1,0,0,0,0,0,1,0,1,0,0,0,1
282,5,1,108966,71283.91203,1,16.5355871,108966,0,0,0,0,1,0,1,0,1,0,0,0,1
283,2,1,69287,92139.79063,0,56.96788559,69287,1,0,0,0,0,0,1,0,1,0,0,1,0
284,4,0,7797,0.0,0,,7797,1,0,0,0,0,0,0,0,1,0,1,0,0
285,12,0,131062,121483.927,1,8.64241,131062,0,1,0,0,0,0,1,0,1,0,0,0,1
286,7,1,283035,233344.3303,0,31.775361,283035,0,1,0,0,0,0,1,1,0,0,0,0,1
287,4,0,260623,245202.2056,0,38.613488,260623,1,0,0,0,0,0,1,1,0,0,0,0,1
288,4,0,619934,645913.4404,2,22.29192537,619934,1,0,0,0,0,0,1,1,0,0,0,0,1
289,7,1,205336,154924.903,1,4.65651317,205336,0,1,0,0,0,0,1,0,1,1,0,0,0
290,0,0,23139,42184.04431,1,0.55696154,23139,0,1,0,0,0,0,1,1,0,1,0,0,0
291,0,1,74145,74901.79179,1,17.685658,74145,1,0,0,0,0,0,0,1,0,0,0,1,0
292,0,0,221736,208786.3514,0,9.124448,221736,1,0,0,0,0,0,1,0,1,0,0,1,0
293,16,1,173991,206001.5417,2,5.8931921,173991,0,0,0,0,1,0,1,1,0,0,0,0,0
294,2,1,355651,368740.2129,0,61.82346974,355651,0,1,0,0,0,0,1,0,0,0,0,1,0
295,4,0,106702,66710.5044,0,2.797954741,106702,0,1,0,0,0,0,1,1,0,1,0,0,0
296,4,0,116208,119625.1825,2,18.2499814,116208,1,0,0,0,0,0,0,0,1,1,0,0,0
297,4,1,38531,51051.64496,0,31.24516819,38531,1,0,0,0,0,0,1,0,1,0,0,1,0
298,2,0,46454,51589.83778,1,11.48418492,46454,0,0,0,0,1,0,0,1,0,0,0,0,0
299,4,0,9624,9526.902996,0,72.1584126,9624,1,0,0,0,0,0,0,0,0,0,0,0,1
300,9,0,227017,213457.9004,0,22.18356881,227017,0,0,0,0,0,1,0,0,1,1,0,0,0
301,1,1,1810,9573.039547,1,28.9685348,1810,0,0,0,0,0,1,0,0,0,0,0,1,0
302,13,0,90261,71593.53147,2,11.8446498,90261,0,0,0,0,0,1,1,0,1,1,0,0,0
303,7,0,38825,51503.07524,0,31.31369445,38825,0,0,1,0,0,0,1,0,1,0,0,1,0
304,13,1,23050,72046.16247,0,11.286998,23050,0,0,0,0,0,1,0,0,0,1,0,0,0
305,6,1,429592,468423.1317,0,53.2921371,429592,0,0,0,0,1,0,0,1,0,0,0,1,0
306,6,0,25844,38126.02688,0,2.55164581,25844,0,0,1,0,0,0,1,0,1,0,0,0,1
307,4,0,131073,92176.52778,0,2.7232635,131073,1,0,0,0,0,0,1,1,0,0,0,1,0
308,17,1,43662,25280.61292,1,1.2813274,43662,0,0,0,0,0,1,1,0,0,0,0,1,0
309,12,0,65373,53300.05607,0,11.4554153,65373,0,0,0,1,0,0,1,0,1,1,0,0,0
310,17,1,23596,409.5035359,1,3.457996216,23596,0,0,1,0,0,0,1,1,0,0,0,0,0
311,3,0,49952,0.0,2,19.81253451,49952,0,0,0,0,1,0,0,0,0,1,0,0,0
312,11,1,445362,412860.1886,1,31.54417918,445362,0,0,0,0,1,0,1,1,0,1,0,0,0
313,18,0,212977,227151.5553,1,4.799692453,212977,0,0,1,0,0,0,1,0,1,0,0,0,1
314,12,0,53250,61508.16554,0,4.735574975,53250,0,0,1,0,0,0,1,0,1,0,1,0,0
315,7,0,354251,309813.3866,1,8.815226167,354251,0,0,1,0,0,0,1,0,0,1,0,0,0
316,7,0,37979,49687.1842,2,69.78769245,37979,0,0,0,0,0,1,1,0,1,0,1,0,0
317,7,0,420728,401545.1732,0,0.89298938,420728,0,1,0,0,0,0,1,1,0,1,0,0,0
318,1,1,64785,105800.2921,1,9.7464717,64785,0,0,0,0,1,0,1,0,1,0,0,1,0
319,2,1,132798,141600.9448,0,67.11458626,132798,0,0,1,0,0,0,1,0,0,0,0,0,0
320,2,1,45492,38871.60193,2,32.772668,45492,0,0,0,0,0,1,0,0,0,0,0,1,0
321,18,1,113713,148246.1675,1,18.16589257,113713,0,0,1,0,0,0,1,0,1,0,0,0,0
322,0,0,34068,0.0,2,6.677835423,34068,1,0,0,0,0,0,1,0,1,0,0,0,1
323,19,0,99932,80010.31107,4,49.46896966,99932,1,0,0,0,0,0,1,0,1,0,0,0,0
324,7,0,348063,374766.7717,2,2.994257,348063,0,0,1,0,0,0,1,0,0,1,0,0,0
325,7,1,167554,149908.8026,2,32.9841867,167554,0,0,0,0,1,0,1,0,1,1,0,0,0
326,3,1,120549,177514.1727,2,1.143241,120549,0,1,0,0,0,0,0,0,1,1,0,0,0
327,12,0,136840,100095.1691,0,37.67436362,136840,1,0,0,0,0,0,1,0,1,0,0,0,1
328,3,0,153914,181095.9414,3,34.59395463,153914,0,0,1,0,0,0,0,1,0,0,1,0,0
329,14,1,50181,101450.7877,0,1.13399122,50181,0,0,1,0,0,0,1,0,1,1,0,0,0
330,12,1,59310,52511.06114,2,5.11377665,59310,0,1,0,0,0,0,1,0,0,0,1,0,0
331,0,0,275996,241002.7048,0,8.79427749,275996,0,1,0,0,0,0,0,1,0,0,1,0,0
332,1,0,83562,98128.59715,0,1.9459777,83562,0,0,0,0,0,1,0,0,0,1,0,0,0
333,7,1,100473,126343.7237,0,21.4439228,100473,0,0,0,0,1,0,1,1,0,0,1,0,0
334,10,0,236642,221320.0824,0,4.7165275,236642,0,0,0,0,0,0,1,0,1,0,0,0,0
335,20,0,71687,88076.69263,2,53.1772354,71687,0,0,0,1,0,0,1,0,1,0,0,1,0
336,4,0,85809,126087.0969,0,35.29791579,85809,1,0,0,0,0,0,1,0,0,0,0,0,1
337,4,0,672650,704842.0775,1,33.9694134,672650,1,0,0,0,0,0,1,0,0,0,0,0,0
338,7,1,35540,66338.24364,0,54.9191246,35540,0,0,1,0,0,0,0,0,1,1,0,0,0
339,1,0,30354,0.0,1,17.913268,30354,0,0,1,0,0,0,1,0,0,1,0,0,0
340,3,0,343013,323981.441,2,,343013,1,0,0,0,0,0,1,1,0,0,1,0,0
341,20,1,15162,49217.29982,0,53.94576651,15162,0,0,0,0,0,1,1,0,1,0,0,0,0
342,0,0,27218,0.0,0,,27218,1,0,0,0,0,0,1,0,0,0,0,0,1
343,17,0,13228,0.0,3,34.6157653,13228,0,1,0,0,0,0,1,1,0,1,0,0,0
344,17,0,15946,25455.20405,0,5.72461451,15946,0,0,1,0,0,0,1,0,1,1,0,0,0
345,20,0,37765,97110.17983,1,4.132422489,37765,0,0,1,0,0,0,1,1,0,1,0,0,0
346,10,1,72103,29018.15294,4,89.79554112,72103,1,0,0,0,0,0,1,1,0,1,0,0,0
347,1,0,7835,36416.89619,2,28.5844195,7835,0,0,1,0,0,0,0,0,1,0,0,1,0
348,4,0,41770,59338.23083,1,1.33114753,41770,1,0,0,0,0,0,0,0,0,1,0,0,0
349,15,1,176477,160556.4159,0,35.37583428,176477,0,0,0,0,1,0,1,1,0,1,0,0,0
350,0,0,199038,184587.8138,1,32.98497242,199038,0,1,0,0,0,0,1,0,1,1,0,0,0
351,1,0,63786,66738.73529,1,16.825491,63786,0,0,1,0,0,0,1,1,0,0,1,0,0
352,17,0,43434,85766.96775,2,34.99629413,43434,1,0,0,0,0,0,1,0,1,0,0,1,0
353,4,0,61349,48898.79874,0,3.962891913,61349,1,0,0,0,0,0,1,1,0,0,0,0,1
354,4,0,132390,129410.6612,0,26.8739169,132390,1,0,0,0,0,0,0,0,1,0,1,0,0
355,2,1,19410,0.0,2,8.7653787,19410,0,1,0,0,0,0,0,0,1,1,0,0,0
356,14,0,35471,50127.95433,0,55.3984139,35471,0,0,1,0,0,0,0,0,1,0,0,0,0
357,2,0,60753,58621.29009,1,81.49924459,60753,0,1,0,0,0,0,1,1,0,1,0,0,0
358,1,1,116547,86352.52515,0,21.82834918,116547,0,0,1,0,0,0,1,0,1,0,0,0,1
359,17,0,172942,170755.9965,0,2.4976537,172942,0,1,0,0,0,0,1,1,0,0,1,0,0
360,0,1,25006,50337.37354,0,46.14222328,25006,1,0,0,0,0,0,0,0,0,1,0,0,0
361,1,0,27342,0.0,4,71.26621497,27342,0,0,1,0,0,0,0,0,1,0,0,0,1
362,2,0,83020,72881.8061,0,12.9788697,83020,0,1,0,0,0,0,1,0,1,1,0,0,0
363,17,0,33109,132651.0469,1,5.198446469,33109,0,0,1,0,0,0,1,0,1,0,1,0,0
364,20,1,42517,11031.65802,1,1.93798246,42517,0,0,1,0,0,0,0,1,0,0,0,0,0
365,7,1,34336,10707.39597,1,5.36887671,34336,0,1,0,0,0,0,0,0,0,0,0,0,1
366,11,1,41146,61428.48815,1,62.1258591,41146,0,1,0,0,0,0,1,1,0,0,0,1,0
367,6,0,197622,218581.7531,2,29.25365682,197622,0,1,0,0,0,0,1,0,1,1,0,0,0
368,0,1,122829,146659.5934,0,2.77629729,122829,0,1,0,0,0,0,1,0,0,1,0,0,0
369,7,0,30488,63621.51822,2,12.62557376,30488,0,0,1,0,0,0,0,0,1,0,0,0,0
370,0,1,28414,14774.89592,2,8.972398442,28414,0,1,0,0,0,0,0,1,0,0,0,1,0
371,6,0,88211,91331.67654,1,9.13275968,88211,0,1,0,0,0,0,1,0,1,0,0,0,0
372,4,0,123266,101404.305,1,22.5528626,123266,0,1,0,0,0,0,1,0,0,0,0,0,0
373,11,1,75359,147997.7803,1,7.525629723,75359,0,0,0,1,0,0,1,0,1,0,1,0,0
374,7,0,256237,240886.5961,0,7.38538721,256237,1,0,0,0,0,0,1,0,0,0,0,0,0
375,17,0,54748,0.0,1,33.88394231,54748,0,0,1,0,0,0,1,0,1,0,0,0,1
376,0,0,71391,105984.7257,0,0.589551,71391,1,0,0,0,0,0,1,0,1,1,0,0,0
377,1,0,96774,139145.8246,0,6.425217399,96774,0,1,0,0,0,0,1,0,1,1,0,0,0
378,17,0,24751,33839.09959,0,,24751,0,0,1,0,0,0,1,1,0,0,1,0,0
379,17,1,202894,216260.5224,1,1.72626284,202894,0,1,0,0,0,0,1,1,0,0,0,1,0
380,6,1,45060,51238.61606,2,5.97871845,45060,0,0,1,0,0,0,0,1,0,1,0,0,0
381,3,1,60255,101475.5319,1,1.3762847,60255,1,0,0,0,0,0,0,0,1,0,1,0,0
382,0,0,93255,101704.8392,2,9.293522522,93255,1,0,0,0,0,0,1,1,0,0,0,1,0
383,11,1,180486,179225.7942,0,84.43938383,180486,0,1,0,0,0,0,1,1,0,1,0,0,0
384,4,0,329069,346766.3511,2,18.84146788,329069,1,0,0,0,0,0,1,0,0,0,1,0,0
385,4,0,7041,24296.82711,0,23.1851952,7041,1,0,0,0,0,0,1,1,0,1,0,0,0
386,1,0,22850,42235.97608,1,3.8361965,22850,0,0,0,0,0,1,1,0,1,0,1,0,0
387,20,0,160731,158162.7623,1,22.34643734,160731,0,1,0,0,0,0,1,0,0,0,0,1,0
388,17,0,24602,28834.51093,2,8.2732913,24602,1,0,0,0,0,0,1,0,1,1,0,0,0
389,11,0,174363,193333.7411,2,1.65716889,174363,0,1,0,0,0,0,1,0,0,0,0,0,0
390,12,0,240071,261100.9559,1,1.71256784,240071,1,0,0,0,0,0,1,1,0,0,0,0,1
391,1,0,72445,80900.67266,1,15.9642476,72445,0,1,0,0,0,0,0,1,0,0,0,0,1
392,1,1,360141,314186.5435,2,43.348844,360141,0,0,0,1,0,0,0,1,0,0,0,0,0
393,15,1,464824,535287.4873,0,3.38893971,464824,0,0,1,0,0,0,1,0,0,1,0,0,0
394,11,0,89933,90097.19589,0,18.86564572,89933,0,1,0,0,0,0,1,0,1,0,0,0,0
395,0,0,28811,0.0,1,119.876481,28811,0,1,0,0,0,0,1,0,1,0,0,0,1
396,0,1,229985,252710.4371,3,3.276815,229985,0,0,1,0,0,0,0,0,0,0,1,0,0
397,14,1,12527,14659.80235,1,12.2586667,12527,0,0,0,1,0,0,1,0,1,0,0,1,0
398,0,1,744,0.0,2,19.47268847,744,0,1,0,0,0,0,0,0,1,0,0,0,0
399,3,1,17920,0.0,1,33.68686653,17920,0,1,0,0,0,0,0,1,0,0,0,0,0
400,3,0,58578,97222.77657,1,2.386119614,58578,1,0,0,0,0,0,1,0,1,1,0,0,0
401,1,0,47612,71356.22825,1,34.1233797,47612,0,0,1,0,0,0,1,0,0,1,0,0,0
402,3,1,40933,47197.87074,1,3.34282678,40933,0,0,0,1,0,0,0,0,0,1,0,0,0
403,17,0,49748,35213.1404,0,49.76445368,49748,0,0,0,0,0,1,1,0,0,0,0,0,1
404,4,0,18079,49971.71821,1,,18079,1,0,0,0,0,0,1,0,0,1,0,0,0
405,17,0,902832,907510.9333,0,33.6217835,902832,0,1,0,0,0,0,1,0,0,0,0,1,0
406,12,1,150877,122588.9185,2,0.83786374,150877,0,1,0,0,0,0,1,1,0,1,0,0,0
407,4,1,238022,222180.8112,2,22.432494,238022,1,0,0,0,0,0,1,0,0,1,0,0,0
408,12,0,20881,37378.80482,0,,20881,0,0,1,0,0,0,1,0,0,0,1,0,0
409,0,0,275904,333033.163,0,,275904,1,0,0,0,0,0,1,0,1,1,0,0,0
410,10,1,39031,0.0,0,7.67893,39031,1,0,0,0,0,0,0,0,1,1,0,0,0
411,10,0,31472,3452.940645,0,2.48462184,31472,1,0,0,0,0,0,1,1,0,0,0,1,0
412,16,1,28472,0.0,0,63.6878896,28472,0,0,0,1,0,0,1,0,1,1,0,0,0
413,6,1,12073,0.0,1,5.85821363,12073,0,0,0,0,1,0,1,0,1,0,0,1,0
414,3,0,8009,51125.97545,0,5.3526281,8009,0,0,0,1,0,0,0,0,1,1,0,0,0
415,7,0,179977,158465.8136,1,66.8491728,179977,0,1,0,0,0,0,1,0,0,0,0,0,1
416,4,0,119214,162061.5331,2,21.3824437,119214,1,0,0,0,0,0,1,0,1,1,0,0,0
417,17,1,22505,0.0,1,35.682558,22505,0,0,1,0,0,0,1,0,1,0,1,0,0
418,11,0,399460,381548.7033,3,7.8995244,399460,1,0,0,0,0,0,1,0,0,0,0,1,0
419,14,1,79706,29000.29296,0,42.15852987,79706,0,0,1,0,0,0,1,1,0,0,0,1,0
420,1,1,15731,5352.659165,1,1.241835365,15731,0,0,0,0,0,1,1,0,1,0,1,0,0
421,1,0,48016,64748.74458,1,1.9368275,48016,0,0,1,0,0,0,1,1,0,1,0,0,0
422,1,0,247901,239677.7181,0,8.53326461,247901,0,1,0,0,0,0,1,0,0,0,1,0,0
423,3,1,50590,58808.05098,2,1.41311774,50590,0,1,0,0,0,0,1,0,0,0,0,0,0
424,0,0,90512,72542.68258,1,43.98735414,90512,0,0,0,0,0,1,1,0,0,0,0,1,0
425,12,1,138407,115411.4162,2,16.6478482,138407,0,0,0,1,0,0,1,0,0,1,0,0,0
426,0,0,29272,36665.15557,0,0.64296797,29272,0,0,0,0,1,0,0,0,1,0,1,0,0
427,11,0,37215,127500.7027,1,4.36928274,37215,0,0,0,1,0,0,0,0,0,1,0,0,0
428,17,0,22602,34616.89996,0,28.27486571,22602,0,1,0,0,0,0,1,0,1,0,0,0,0
429,7,0,48681,61345.02362,2,34.78194371,48681,0,1,0,0,0,0,1,0,1,0,0,1,0
430,1,1,22019,0.0,0,12.112866,22019,0,0,0,1,0,0,1,0,1,1,0,0,0
431,13,1,260621,236067.5269,2,15.32975764,260621,0,0,0,0,0,1,1,0,1,0,0,0,1
432,17,1,68945,93506.45737,1,1.68264222,68945,0,0,0,0,1,0,1,0,0,0,0,1,0
433,4,0,279253,203199.1352,0,68.376365,279253,1,0,0,0,0,0,1,1,0,1,0,0,0
434,20,1,179010,246857.8691,2,4.79831314,179010,0,1,0,0,0,0,1,0,1,0,1,0,0
435,0,0,146664,166795.1904,1,24.36126419,146664,0,0,1,0,0,0,1,0,0,0,0,0,0
436,4,0,194341,206695.675,3,32.4932431,194341,1,0,0,0,0,0,1,1,0,0,1,0,0
437,16,1,5931,0.0,1,17.71941637,5931,0,0,0,0,1,0,1,0,1,1,0,0,0
438,4,0,15954,23524.63583,0,3.64516697,15954,1,0,0,0,0,0,0,0,0,0,0,1,0
439,18,0,31230,65371.30345,0,3.14536444,31230,0,0,0,1,0,0,1,0,1,0,1,0,0
440,7,0,455158,452749.6259,0,42.85257736,455158,0,0,0,0,1,0,1,1,0,0,0,0,0
441,16,1,123454,93598.38837,0,77.4738519,123454,1,0,0,0,0,0,1,0,1,1,0,0,0
442,7,1,24774,96287.05073,2,4.126645648,24774,0,1,0,0,0,0,1,0,0,0,0,0,1
443,4,0,22458,29190.88335,0,,22458,1,0,0,0,0,0,0,0,0,0,0,1,0
444,19,0,54618,47545.24992,0,2.929496453,54618,1,0,0,0,0,0,1,0,1,0,1,0,0
445,5,0,212409,199219.8988,1,12.123372,212409,0,1,0,0,0,0,1,0,0,0,1,0,0
446,3,1,73055,74660.83271,1,19.36349543,73055,0,0,1,0,0,0,0,1,0,0,0,0,1
447,10,0,16494,0.0,1,2.493721774,16494,0,0,0,0,0,0,0,1,0,1,0,0,0
448,6,1,19712,0.0,1,73.8833876,19712,0,0,1,0,0,0,1,1,0,0,0,0,0
449,10,0,4868,29191.33414,0,38.59316444,4868,0,0,0,0,0,0,0,0,1,0,1,0,0
450,7,0,66230,27724.44312,2,3.624525,66230,0,0,1,0,0,0,1,0,0,0,0,1,0
451,4,0,31672,22889.9606,2,12.798874,31672,1,0,0,0,0,0,0,0,0,1,0,0,0
452,17,0,233295,282902.3859,0,18.1387297,233295,0,1,0,0,0,0,1,1,0,1,0,0,0
453,0,0,370218,393055.7948,1,61.11868539,370218,0,0,1,0,0,0,1,1,0,0,0,0,0
454,14,0,119086,83592.43473,1,4.15375859,119086,0,0,1,0,0,0,1,0,0,1,0,0,0
455,16,0,35971,87027.98004,0,25.37472244,35971,0,0,0,0,1,0,1,0,0,0,1,0,0
456,12,0,52454,84360.32268,1,45.4672985,52454,0,1,0,0,0,0,1,0,1,0,0,0,0
457,4,0,91231,102090.9739,2,49.47436439,91231,1,0,0,0,0,0,0,0,1,1,0,0,0
458,7,0,127457,175281.7949,2,24.8873845,127457,0,0,0,1,0,0,1,0,1,0,1,0,0
459,14,1,669629,664929.867,1,5.92925697,669629,0,1,0,0,0,0,1,0,0,0,1,0,0
460,12,0,28651,0.0,2,1.45754443,28651,1,0,0,0,0,0,1,0,0,0,0,0,1
461,10,0,13367,0.0,1,23.1452719,13367,0,0,0,0,0,0,0,0,0,0,1,0,0
462,7,1,27778,42780.48537,2,27.53496563,27778,0,0,0,0,0,1,1,0,1,0,1,0,0
463,0,0,34059,20037.3791,1,21.76549624,34059,0,0,0,0,0,1,1,0,1,0,0,0,0
464,17,1,7955,13326.30682,0,0.145339491,7955,0,0,1,0,0,0,0,1,0,0,0,0,0
465,4,1,9776,26201.55822,1,26.3757592,9776,1,0,0,0,0,0,1,0,0,0,0,1,0
466,10,0,80132,119184.8924,2,19.48342714,80132,0,0,0,0,0,0,1,1,0,1,0,0,0
467,12,0,31284,26138.36198,0,1.8975123,31284,0,1,0,0,0,0,1,0,0,0,0,0,0
468,7,1,49379,59771.86431,2,6.689452953,49379,0,0,0,0,1,0,1,0,1,1,0,0,0
469,10,0,26496,25221.42302,2,8.411838141,26496,1,0,0,0,0,0,1,0,0,1,0,0,0
470,4,0,90428,104454.4437,1,23.2772437,90428,1,0,0,0,0,0,1,0,0,0,0,1,0
471,17,0,9204,0.0,0,18.1298471,9204,0,1,0,0,0,0,0,0,1,0,0,0,0
472,17,0,143998,133900.2077,0,125.1522515,143998,0,0,1,0,0,0,1,0,0,1,0,0,0
473,1,0,180266,176759.6819,0,0.832988788,180266,0,1,0,0,0,0,0,0,0,1,0,0,0
474,2,0,28959,43561.89477,0,9.253677835,28959,1,0,0,0,0,0,0,0,0,0,0,0,0
475,2,1,28921,13465.79218,2,23.7149335,28921,0,1,0,0,0,0,1,0,1,0,0,0,1
476,6,0,18769,3450.681456,2,,18769,0,0,1,0,0,0,1,1,0,1,0,0,0
477,11,1,16835,49098.61901,0,14.46732992,16835,0,0,1,0,0,0,1,0,1,0,0,0,0
478,2,0,36390,49098.54539,2,16.694647,36390,0,1,0,0,0,0,1,0,1,0,1,0,0
479,17,1,117052,173347.4161,1,69.8929186,117052,0,0,1,0,0,0,1,0,1,0,1,0,0
480,16,0,103466,114320.1043,1,2.234128922,103466,0,1,0,0,0,0,1,0,1,1,0,0,0
481,0,1,43230,66472.61268,0,11.41123267,43230,0,1,0,0,0,0,0,0,0,0,0,0,1
482,12,0,182660,164364.3861,0,5.693248459,182660,0,1,0,0,0,0,1,1,0,0,0,0,0
483,2,1,621809,575802.7977,0,98.12611835,621809,0,1,0,0,0,0,1,0,0,0,0,0,0
484,12,0,121892,115891.5232,2,37.65948,121892,1,0,0,0,0,0,1,0,1,0,0,1,0
485,4,1,26462,14946.10003,2,14.6264633,26462,0,0,0,1,0,0,0,0,1,1,0,0,0
486,0,1,14822,26889.99503,3,8.76485934,14822,0,0,1,0,0,0,1,0,1,1,0,0,0
487,0,0,205480,183269.1302,0,45.4247195,205480,0,1,0,0,0,0,1,0,1,0,0,0,1
488,2,1,17230,0.0,4,7.18672247,17230,0,1,0,0,0,0,1,0,0,1,0,0,0
489,1,1,61726,16278.91612,2,7.679673843,61726,0,1,0,0,0,0,1,0,0,0,0,0,0
490,14,0,194023,214952.606,0,78.569655,194023,0,0,0,0,0,1,0,0,1,0,1,0,0
491,14,0,109407,114917.6586,1,2.54699493,109407,0,1,0,0,0,0,0,0,0,1,0,0,0
492,12,0,169828,141298.141,1,2.51444166,169828,0,0,1,0,0,0,0,0,1,0,0,0,1
493,14,1,37565,40798.12657,1,11.1411138,37565,0,0,1,0,0,0,0,0,1,0,0,0,1
494,20,0,258487,289717.401,3,0.815948782,258487,0,0,1,0,0,0,0,0,0,0,1,0,0
495,7,0,20758,1314.174117,0,1.7241264,20758,0,0,0,0,0,1,1,0,0,0,1,0,0
496,12,0,71212,108641.3319,1,18.28222947,71212,0,1,0,0,0,0,1,0,1,1,0,0,0
497,7,1,150392,131428.6999,0,9.527295612,150392,0,0,0,0,1,0,1,0,0,1,0,0,0
498,0,0,753288,736080.3832,0,3.34547938,753288,1,0,0,0,0,0,1,0,0,0,0,0,0
499,6,0,16705,0.0,0,18.853894,16705,0,0,1,0,0,0,1,0,1,0,1,0,0
500,17,1,66564,108314.4199,1,16.3547891,66564,0,0,0,1,0,0,1,0,1,1,0,0,0
501,12,0,182004,169661.0616,2,36.3768265,182004,0,0,1,0,0,0,1,0,1,1,0,0,0
502,2,1,180524,185418.7955,0,21.619965,180524,0,1,0,0,0,0,1,0,0,1,0,0,0
503,14,0,586027,585581.9892,2,44.8251689,586027,1,0,0,0,0,0,0,1,0,0,0,0,0
504,7,0,9377,37802.83623,2,3.35632247,9377,0,1,0,0,0,0,1,0,1,0,1,0,0
505,12,0,389740,400484.4562,2,4.74527297,389740,0,1,0,0,0,0,1,0,0,1,0,0,0
506,15,1,91505,90387.60129,2,27.9533852,91505,0,1,0,0,0,0,1,1,0,0,0,1,0
507,6,1,28911,55842.31984,1,47.91958215,28911,0,0,1,0,0,0,1,1,0,0,0,1,0
508,20,0,256610,225519.716,1,19.66478,256610,0,1,0,0,0,0,1,0,1,1,0,0,0
509,16,1,41398,73821.38882,1,8.6694537,41398,0,0,0,0,0,1,1,0,1,0,1,0,0
510,2,0,122933,111133.5454,1,51.55115257,122933,0,1,0,0,0,0,1,0,1,0,0,0,1
511,1,0,50441,4715.208644,3,4.61857127,50441,1,0,0,0,0,0,1,1,0,1,0,0,0
512,4,0,202471,225649.99,0,67.8253783,202471,1,0,0,0,0,0,0,0,1,0,0,1,0
513,5,1,596538,595655.8058,1,4.738637378,596538,0,1,0,0,0,0,1,1,0,0,0,0,1
514,12,0,16452,0.0,1,,16452,0,0,1,0,0,0,1,1,0,0,1,0,0
515,17,0,16628,80518.4799,1,6.91199642,16628,0,0,1,0,0,0,1,0,1,0,1,0,0
516,0,0,164341,158866.5888,0,5.39632737,164341,0,1,0,0,0,0,0,1,0,0,0,0,0
517,12,0,59552,25370.40566,0,22.3255625,59552,0,0,1,0,0,0,1,1,0,0,0,1,0
518,16,1,124942,120060.6315,2,12.1472962,124942,0,0,1,0,0,0,0,0,1,1,0,0,0
519,6,0,910819,894741.5591,0,47.98623136,910819,0,1,0,0,0,0,1,0,0,0,0,1,0
520,8,1,797329,781162.177,1,8.63638277,797329,0,0,0,1,0,0,1,1,0,1,0,0,0
521,20,1,154377,164909.5962,0,5.225451135,154377,0,0,1,0,0,0,1,0,0,0,0,0,1
522,18,1,104360,109123.0999,1,6.7944868,104360,0,0,0,0,1,0,1,0,1,0,0,1,0
523,2,0,35088,40037.6377,2,4.198274337,35088,0,1,0,0,0,0,1,1,0,1,0,0,0
524,12,1,13101,49921.4872,1,7.596815328,13101,0,1,0,0,0,0,1,0,1,0,0,0,0
525,4,0,46058,0.0,1,21.94679354,46058,1,0,0,0,0,0,1,1,0,0,0,0,1
526,9,0,114154,112512.9459,1,25.73791285,114154,0,1,0,0,0,0,0,1,0,0,0,0,1
527,1,0,34884,0.0,3,6.3237714,34884,0,0,0,0,0,1,1,0,0,0,0,1,0
528,15,1,126433,144775.9759,1,38.956349,126433,0,0,0,1,0,0,1,0,1,1,0,0,0
529,20,0,11921,0.0,0,9.61436628,11921,0,0,1,0,0,0,1,0,1,0,1,0,0
530,4,0,201132,157547.1319,0,9.83186719,201132,0,1,0,0,0,0,1,0,0,0,0,1,0
531,1,0,36153,24467.45363,0,1.545533469,36153,0,0,0,1,0,0,1,0,1,1,0,0,0
532,16,0,9004,11171.3835,0,171.996261,9004,0,1,0,0,0,0,1,1,0,0,0,0,0
